daily_date,total_sales,customer_id
2020-09-06,22100,C00000141
2020-01-12,15600,C00007070
2021-11-14,17000,C00005204
2022-04-02,15900,C00017021
2022-01-24,4300,C00013434
2020-02-22,9800,C00006857
2020-12-06,31900,C00013797
2020-02-08,18900,C00011966
2021-05-29,18000,C00012033
2021-09-25,18100,C00007408
2022-01-02,14300,C00014344
2021-04-24,14300,C00016772
2020-01-18,31900,C00016360
2022-04-21,18000,C00008792
2021-06-05,31900,C00017988
2021-04-12,14100,C00002661
2020-11-28,35200,C00001652
2021-04-18,7600,C00010559
2021-03-26,7600,C00013085
2020-01-15,18900,C00014360
2022-02-27,980,C00001283
2021-06-26,20000,C00013524
2022-04-30,7900,C00002054
2021-12-02,5280,C00000897
2021-10-11,12300,C00011016
2022-01-04,19800,C00002053
2020-12-26,980,C00008129
2020-02-29,38900,C00006866
2021-01-30,4300,C00017712
2021-04-16,14300,C00003563
2020-12-11,18900,C00002375
2022-03-05,7800,C00005105
2022-05-28,31000,C00010221
2020-11-01,25700,C00003417
2020-02-07,7600,C00010104
2021-01-05,70400,C00006109
2020-09-12,17600,C00018405
2021-02-13,39600,C00006954
2022-02-13,19800,C00000812
2021-11-21,18400,C00009594
2022-03-28,22100,C00016122
2022-03-19,2280,C00006889
2022-04-01,39600,C00015006
2020-04-11,14300,C00005411
2021-02-28,9800,C00002735
2021-10-17,980,C00006503
2021-10-02,4300,C00010203
2021-03-14,30800,C00014283
2020-04-18,14300,C00018110
2022-02-12,18100,C00000300
2021-03-18,21000,C00003007
2020-03-04,31900,C00000309
2022-04-02,18000,C00015901
2021-03-07,17000,C00017781
2022-02-11,14300,C00017203
2020-03-15,30800,C00014958
2020-09-08,17600,C00010900
2021-10-16,17600,C00001196
2021-03-13,19400,C00011942
2021-03-31,8900,C00008577
2021-05-23,8800,C00009553
2021-05-02,20800,C00011407
2022-02-28,35200,C00007229
2021-07-04,20000,C00008692
2020-10-25,9800,C00006757
2021-03-30,31900,C00016866
2021-05-30,41200,C00016528
2021-04-04,21000,C00012165
2021-09-04,11000,C00017415
2022-01-16,19800,C00001169
2020-02-08,18900,C00017712
2021-02-27,9800,C00016259
2020-01-10,18900,C00003711
2021-10-10,14500,C00018803
2022-01-22,15900,C00016060
2021-12-06,14300,C00003468
2021-12-11,17000,C00007666
2022-03-25,3600,C00000059
2021-08-31,21000,C00003359
2020-01-16,26100,C00016625
2020-12-20,18100,C00016031
2021-12-04,4300,C00008229
2020-11-21,31900,C00008171
2020-01-26,5280,C00004685
2021-05-22,30800,C00002991
2021-03-13,19800,C00017695
2021-02-14,11000,C00010721
2020-02-23,7600,C00007867
2022-04-13,18100,C00001480
2021-05-03,31900,C00002930
2021-03-07,41200,C00010245
2021-11-06,980,C00003325
2021-09-12,35200,C00001727
2021-04-17,16800,C00001443
2021-09-18,38900,C00004613
2020-11-08,14500,C00017029
2020-03-21,15200,C00016702
2020-02-10,31900,C00002021
2022-04-10,21000,C00009937
2020-04-25,15100,C00014867
2021-02-07,17600,C00017209
2021-12-26,7600,C00003616
2021-10-14,4800,C00001594
2022-04-14,38900,C00013068
2021-06-08,31000,C00008259
2022-01-15,4800,C00006983
2021-09-16,35200,C00010134
2021-12-15,14300,C00000066
2021-09-05,62000,C00000834
2021-10-17,18900,C00007385
2021-07-04,21000,C00006342
2021-03-16,31900,C00007254
2021-05-05,17600,C00017616
2022-03-27,18900,C00017210
2022-02-19,19800,C00018403
2020-08-11,51000,C00000262
2021-02-22,14500,C00017624
2020-08-22,7600,C00005411
2021-01-12,17600,C00000496
2020-03-22,31900,C00009559
2020-10-24,18900,C00002134
2022-04-12,17000,C00001546
2022-05-07,12900,C00005422
2021-11-21,1200,C00013652
2021-05-02,14100,C00012026
2020-04-30,41200,C00018459
2020-05-13,8800,C00012524
2021-02-20,18900,C00000180
2022-01-23,16800,C00015241
2022-01-29,17600,C00010594
2021-04-11,19800,C00009865
2022-03-05,31900,C00017853
2020-09-27,1200,C00007015
2021-02-17,10200,C00015586
2021-01-10,9800,C00000422
2020-08-09,12400,C00017032
2020-03-07,37380,C00000766
2021-11-15,21000,C00010092
2021-10-27,14100,C00008735
2022-05-01,7600,C00011627
2021-09-25,38900,C00017123
2021-05-05,20000,C00003337
2022-03-06,18900,C00009403
2021-01-03,1200,C00004811
2021-09-04,18000,C00005477
2021-09-11,30800,C00012536
2021-10-23,17000,C00000914
2021-08-14,7800,C00012427
2022-03-17,16800,C00005187
2022-01-24,20000,C00017120
2020-04-25,12300,C00018864
2022-02-19,17600,C00008398
2022-03-21,1200,C00003220
2021-02-27,18100,C00008775
2020-09-19,31900,C00000152
2022-05-08,16800,C00003363
2022-03-26,980,C00001649
2022-01-23,41200,C00016466
2021-05-07,31900,C00017186
2020-05-21,93000,C00010518
2022-02-12,7600,C00007259
2021-03-18,18900,C00005380
2021-02-09,4300,C00013878
2021-10-09,35200,C00006092
2021-03-27,18100,C00001728
2020-11-06,9800,C00018455
2021-02-13,8900,C00009844
2020-04-18,31000,C00008692
2022-05-07,18900,C00000298
2022-01-30,10000,C00018414
2021-12-19,63800,C00000300
2022-04-30,7600,C00003716
2021-02-14,31900,C00016860
2021-05-14,41600,C00005350
2021-07-24,4800,C00013085
2020-10-14,18100,C00004433
2020-06-07,20000,C00010392
2021-11-14,30800,C00014023
2022-02-26,18400,C00014307
2021-11-30,16800,C00006195
2020-09-26,18100,C00016770
2022-03-12,9800,C00008582
2020-11-27,14100,C00007577
2021-06-28,18900,C00001774
2022-01-23,18900,C00012882
2020-11-21,17000,C00017023
2021-03-09,18100,C00015079
2022-03-27,16800,C00017253
2021-09-04,15100,C00002733
2021-05-07,41200,C00016208
2022-02-20,16500,C00004596
2021-11-25,4800,C00001691
2020-05-07,2280,C00009237
2022-05-17,16800,C00016840
2021-09-19,10200,C00017787
2020-07-25,20000,C00009119
2022-03-19,12900,C00006917
2022-01-10,18900,C00011722
2021-02-12,39600,C00011773
2021-01-16,16500,C00015682
2020-02-16,17000,C00003258
2022-05-07,31900,C00004428
2021-09-03,17600,C00008264
2022-02-06,9800,C00016352
2021-04-01,7600,C00007275
2021-07-06,7600,C00019007
2022-03-27,17600,C00011328
2021-05-12,22100,C00008564
2022-03-27,16800,C00003864
2021-09-19,16500,C00002921
2021-03-07,17000,C00006229
2021-06-06,31900,C00006033
2021-12-04,31900,C00003051
2022-02-12,4800,C00003862
2020-12-19,7900,C00009909
2020-03-01,35200,C00007168
2022-03-06,39600,C00018629
2020-10-16,19800,C00008917
2020-03-29,20800,C00007655
2021-01-05,12300,C00012358
2022-03-21,18400,C00011179
2021-09-04,35200,C00000715
2020-06-20,980,C00000001
2022-04-14,17600,C00008260
2022-03-18,7800,C00012812
2022-03-26,39600,C00003103
2020-12-26,18900,C00006918
2020-05-16,14300,C00016488
2020-01-11,20000,C00012573
2021-10-31,8300,C00004298
2021-09-01,4800,C00008198
2021-07-17,41200,C00015984
2022-04-09,9800,C00011652
2021-05-16,18000,C00013417
2020-03-23,31000,C00002935
2022-02-06,18400,C00014888
2021-02-07,30800,C00010782
2021-12-05,7600,C00001319
2021-04-25,17600,C00017460
2021-07-11,7600,C00018193
2020-12-24,22100,C00007006
2021-05-24,19800,C00016866
2022-01-29,16500,C00011328
2020-03-13,2180,C00012009
2022-02-19,41200,C00014096
2022-01-28,22100,C00000141
2021-09-09,38900,C00009943
2020-03-01,31900,C00015059
2020-10-06,21000,C00018929
2020-12-22,20000,C00010986
2020-08-15,31900,C00018350
2021-12-26,2280,C00009469
2020-05-16,19800,C00001985
2020-12-17,17600,C00005765
2021-12-22,15900,C00003856
2021-10-31,31000,C00009834
2021-03-14,4800,C00006788
2020-05-20,2280,C00010089
2020-06-26,16800,C00000290
2021-12-19,12300,C00002150
2020-12-06,41200,C00011865
2021-10-10,2180,C00005187
2020-04-25,11000,C00017877
2020-02-04,17600,C00011551
2022-02-19,35200,C00000147
2021-04-07,41200,C00018652
2021-09-25,8900,C00009868
2021-11-20,22100,C00009279
2021-11-20,16800,C00002802
2020-05-31,8800,C00017779
2021-01-23,18100,C00007483
2020-11-08,17600,C00017286
2020-04-25,22100,C00017297
2020-02-15,38900,C00008358
2021-03-20,22100,C00007465
2021-06-12,16800,C00015773
2021-02-14,5280,C00008879
2020-10-24,5280,C00001328
2022-01-09,20800,C00006990
2021-03-26,8900,C00009012
2022-02-19,22100,C00007062
2021-01-31,18900,C00000452
2022-03-16,1200,C00004685
2021-01-29,4300,C00016209
2020-09-18,19800,C00001225
2021-10-03,22100,C00007016
2022-02-06,18900,C00001737
2021-12-29,1200,C00012205
2021-06-25,8600,C00016324
2022-02-06,19400,C00002457
2021-01-02,4800,C00007360
2021-11-02,16800,C00018691
2021-03-27,18100,C00002021
2020-05-27,18900,C00012945
2021-11-03,18000,C00014426
2020-10-18,31900,C00000418
2021-10-02,6800,C00008871
2022-03-05,77800,C00010120
2021-02-28,30800,C00007449
2021-03-31,14500,C00009979
2022-02-20,15900,C00012522
2021-08-29,22100,C00008878
2021-01-02,1200,C00016417
2020-03-30,9800,C00014279
2021-05-08,14100,C00001819
2021-06-13,14300,C00006910
2021-11-23,31900,C00012181
2022-04-09,10200,C00006141
2021-02-06,5890,C00012921
2021-08-26,4300,C00011098
2020-12-06,7600,C00007225
2022-04-23,9800,C00011672
2020-01-11,1200,C00013466
2022-01-08,2180,C00016418
2020-12-09,18000,C00005297
2020-03-21,14300,C00009078
2021-04-14,35200,C00011874
2020-12-31,22100,C00004761
2021-10-23,18400,C00017257
2021-08-08,8700,C00002077
2020-04-12,4300,C00014446
2020-02-28,7600,C00016244
2021-08-29,6800,C00001524
2020-06-07,16800,C00017665
2021-01-23,14100,C00005961
2021-09-26,7800,C00003034
2022-05-21,19400,C00007052
2022-02-17,19400,C00004852
2021-02-28,14100,C00014352
2022-03-25,31000,C00005702
2022-02-28,16800,C00007867
2021-02-13,18400,C00001252
2021-03-20,35200,C00014016
2021-03-27,41200,C00002939
2020-01-26,20000,C00013970
2021-03-13,14500,C00014790
2020-01-12,30800,C00018738
2021-01-19,22100,C00015712
2022-02-12,22100,C00012185
2022-02-19,5280,C00014877
2021-09-05,15900,C00005864
2021-02-26,10200,C00005556
2022-01-13,9800,C00001584
2021-10-17,18100,C00006856
2021-02-19,19200,C00005011
2022-01-22,8700,C00014927
2022-01-01,31900,C00013405
2022-02-05,21000,C00015472
2020-01-03,17000,C00013923
2020-10-19,18100,C00002744
2020-04-17,980,C00011721
2021-07-25,19800,C00014819
2021-07-10,7600,C00009154
2020-01-23,8900,C00006313
2021-03-05,18900,C00018350
2021-05-19,35200,C00010928
2020-11-21,18000,C00005270
2022-02-06,18100,C00017545
2021-03-07,7800,C00001277
2021-10-03,8300,C00015112
2022-02-18,18400,C00010571
2022-01-09,33000,C00001494
2020-10-30,4300,C00013466
2020-05-02,22100,C00017150
2021-04-10,19800,C00001008
2020-11-21,31900,C00015488
2021-11-27,16800,C00000255
2020-02-14,14300,C00008485
2022-02-07,20000,C00010153
2022-01-23,21000,C00002873
2021-02-09,15900,C00017356
2021-03-28,1200,C00017854
2020-10-11,31000,C00007989
2021-12-12,18400,C00017508
2021-03-06,18900,C00017917
2020-01-02,21000,C00018695
2022-04-23,14100,C00011131
2022-04-01,31900,C00014798
2021-11-08,41200,C00000948
2021-02-14,18000,C00019018
2022-01-16,42300,C00008384
2021-12-17,20800,C00015750
2021-01-26,39600,C00009693
2020-03-17,19400,C00013178
2021-12-19,7800,C00003090
2021-02-06,15100,C00001889
2022-05-28,31900,C00017678
2022-05-07,41600,C00013514
2020-11-22,19800,C00008103
2020-12-30,9800,C00004406
2020-12-14,5280,C00016352
2021-12-04,35200,C00008605
2020-03-15,12300,C00018522
2022-01-09,12900,C00005018
2022-02-19,36800,C00005288
2021-12-18,4300,C00017781
2021-12-04,18900,C00005792
2020-08-15,17600,C00015493
2020-11-20,31000,C00018020
2020-02-16,16800,C00001940
2022-01-09,18100,C00001672
2021-01-23,36800,C00014194
2020-03-22,18100,C00004586
2022-02-05,7800,C00012684
2022-02-26,9800,C00015144
2020-01-25,19080,C00018738
2021-12-11,20000,C00018459
2020-03-09,15100,C00000474
2021-05-09,30800,C00014166
2020-05-14,19800,C00018202
2021-05-16,7600,C00006861
2021-06-07,14300,C00004769
2021-10-25,41200,C00003757
2022-04-23,21000,C00017300
2021-11-07,31900,C00001654
2021-09-21,9800,C00017440
2021-10-02,20800,C00001950
2020-10-11,21000,C00017754
2021-04-03,7600,C00016649
2022-03-13,5890,C00009677
2022-02-09,18100,C00011028
2021-01-10,39600,C00004439
2020-04-25,16800,C00018267
2022-02-12,19600,C00009229
2021-03-14,14100,C00012980
2021-02-20,14300,C00010795
2020-11-21,14100,C00014167
2021-02-20,18100,C00008353
2022-04-02,22100,C00012340
2022-01-16,30800,C00007561
2020-04-05,8800,C00005602
2020-09-16,35200,C00015903
2020-11-22,18900,C00004632
2021-04-10,14500,C00011107
2021-07-19,18400,C00013174
2022-02-16,18900,C00006459
2021-10-09,7600,C00008086
2022-02-15,2180,C00017843
2021-08-28,18400,C00003714
2021-03-06,19800,C00011183
2022-03-20,15100,C00001355
2021-11-15,19800,C00000674
2021-07-17,40000,C00006795
2020-07-11,20800,C00012062
2022-01-30,22100,C00016576
2020-04-18,21000,C00008331
2020-09-09,39600,C00010210
2020-11-10,19800,C00005867
2020-03-03,16800,C00015699
2020-12-20,7600,C00013845
2021-10-05,22100,C00016904
2021-04-17,17600,C00004266
2020-10-31,9800,C00016960
2022-04-30,14100,C00002834
2021-12-12,18100,C00016051
2020-02-23,19800,C00006314
2021-01-24,19400,C00014105
2020-02-23,60000,C00001041
2021-09-15,7600,C00016998
2021-05-17,39600,C00000632
2021-01-17,35200,C00013327
2020-11-08,39600,C00000544
2020-03-08,10200,C00018034
2021-11-28,4800,C00017857
2022-02-14,16500,C00013620
2022-04-13,41200,C00005602
2021-12-26,18100,C00000379
2021-01-03,18900,C00009059
2022-01-02,19800,C00015573
2021-02-06,7800,C00003350
2021-02-24,31000,C00013093
2021-12-18,15900,C00018961
2022-03-07,35200,C00006396
2021-10-16,8800,C00014647
2021-01-21,37800,C00004474
2020-10-25,1200,C00008514
2022-04-30,7800,C00015144
2022-02-19,20000,C00012234
2021-12-19,7600,C00013597
2021-04-29,17600,C00005373
2021-03-21,11000,C00013221
2021-01-04,12300,C00009741
2020-12-20,39600,C00011285
2020-10-12,18400,C00017294
2022-02-26,14300,C00009400
2020-03-29,22100,C00011167
2022-02-21,11000,C00016895
2022-02-20,16800,C00008503
2022-01-15,31900,C00009819
2022-03-08,9800,C00002588
2021-06-19,14100,C00002680
2020-11-01,38900,C00015214
2022-01-28,7600,C00014666
2022-05-15,18900,C00009034
2022-02-13,2180,C00003176
2021-11-13,39600,C00003103
2020-09-26,1200,C00015558
2020-05-03,11000,C00005292
2021-11-28,20000,C00001092
2021-02-13,16000,C00008349
2022-05-14,38900,C00013034
2022-03-27,7800,C00011554
2020-09-26,7800,C00007465
2021-03-14,8900,C00014972
2021-04-19,1200,C00011478
2021-03-25,16500,C00016008
2021-11-14,980,C00014340
2021-05-17,18900,C00018919
2021-05-01,21000,C00009322
2021-12-11,19800,C00002905
2021-01-09,35200,C00016447
2022-01-09,39600,C00018510
2022-02-20,18900,C00011332
2022-01-29,35200,C00017044
2021-10-31,17600,C00012522
2021-07-24,19800,C00000659
2022-04-24,21000,C00017204
2021-01-03,123600,C00003059
2020-12-13,20000,C00016690
2022-02-06,22080,C00010235
2020-09-05,18000,C00003165
2020-01-30,10200,C00003200
2021-09-29,31900,C00015194
2021-07-02,22890,C00005306
2022-04-17,18900,C00009812
2020-04-12,6800,C00017968
2020-09-06,35200,C00001177
2021-02-07,8900,C00016765
2022-01-09,9800,C00009035
2020-05-10,7800,C00003826
2020-04-26,7600,C00017012
2022-04-29,7600,C00017176
2020-01-18,31900,C00008129
2020-03-10,17600,C00000211
2020-05-09,4300,C00004547
2022-02-27,12900,C00004407
2020-01-30,6800,C00007938
2021-01-03,8900,C00002578
2020-10-05,19400,C00015571
2021-11-20,18400,C00004442
2021-03-25,2280,C00017969
2021-01-18,6800,C00009323
2022-03-14,35200,C00001453
2020-05-29,31900,C00012431
2021-01-02,38900,C00012309
2022-03-26,18000,C00010357
2021-12-05,16800,C00001880
2022-03-27,15900,C00008984
2021-05-01,15900,C00000405
2020-01-23,17600,C00017151
2022-02-19,6800,C00001977
2021-03-21,14300,C00007940
2021-09-24,980,C00006379
2021-05-23,2280,C00002701
2021-02-14,19600,C00006560
2021-01-31,12400,C00000539
2021-11-09,18900,C00017978
2021-06-17,5890,C00016053
2020-10-24,15600,C00006520
2020-01-19,6800,C00005105
2022-03-18,20000,C00006520
2020-12-09,7600,C00000830
2021-11-07,31000,C00005253
2022-02-12,18100,C00007715
2021-04-09,33600,C00008452
2021-08-02,12400,C00007544
2022-02-26,5280,C00009341
2022-02-26,22100,C00017151
2021-11-20,31900,C00003109
2022-03-21,22100,C00003997
2021-05-01,18900,C00013320
2020-09-15,12400,C00014392
2020-01-08,14100,C00007372
2020-03-14,17600,C00007331
2020-05-10,19400,C00009834
2021-09-26,31000,C00000768
2021-03-18,22100,C00009086
2020-02-02,4800,C00002713
2022-01-10,18400,C00018160
2021-02-22,12900,C00011718
2020-12-13,19800,C00003231
2022-03-14,17600,C00000701
2021-01-03,12900,C00011522
2022-04-23,39600,C00010858
2022-02-13,18600,C00004439
2021-01-17,18000,C00017039
2020-06-24,17000,C00001312
2022-05-22,22100,C00001786
2021-03-27,16500,C00005757
2021-01-27,18900,C00008537
2020-12-26,1200,C00015453
2022-03-15,16500,C00003032
2021-11-02,19400,C00012345
2022-01-22,10200,C00004043
2021-02-20,17600,C00017505
2022-02-12,19800,C00010492
2021-11-16,7800,C00001969
2022-04-10,16800,C00014042
2021-10-03,16800,C00011722
2021-03-27,18400,C00018423
2020-01-12,5280,C00002275
2021-03-22,31900,C00010440
2021-01-10,4300,C00008458
2021-01-19,10200,C00011853
2022-04-10,18400,C00017185
2020-10-25,17600,C00012168
2021-04-25,14300,C00012427
2022-01-30,4300,C00000510
2021-06-01,19400,C00010845
2020-12-20,4300,C00016548
2021-01-30,9800,C00004099
2021-02-14,15100,C00010743
2021-03-31,38900,C00013803
2020-12-02,14300,C00005957
2020-10-31,4560,C00001861
2020-02-01,980,C00012694
2021-06-08,35200,C00000255
2021-03-16,18100,C00006994
2020-07-26,18000,C00014481
2021-11-16,10200,C00009713
2020-01-19,7600,C00013767
2020-12-12,31900,C00009764
2021-01-23,14500,C00015365
2021-08-24,4800,C00014464
2021-07-08,19800,C00002118
2021-02-13,5890,C00013667
2021-01-24,19800,C00006412
2020-02-23,10200,C00013178
2021-08-23,22100,C00015592
2021-11-19,4800,C00011354
2021-11-09,19800,C00017380
2021-12-11,31900,C00004458
2021-12-06,41200,C00018909
2021-12-12,18400,C00001972
2021-03-14,5280,C00004647
2020-11-09,31900,C00014963
2022-04-09,19400,C00003567
2021-01-08,18100,C00012540
2020-11-26,18400,C00017247
2021-10-11,41200,C00008296
2020-05-20,14100,C00011907
2021-05-22,14100,C00012011
2022-02-20,16500,C00002550
2020-11-15,12300,C00015119
2021-01-24,4800,C00016303
2021-12-18,11000,C00001473
2020-01-11,5890,C00018100
2022-01-27,30800,C00001999
2022-04-10,16800,C00011291
2021-12-26,31900,C00018982
2021-04-18,18900,C00001407
2022-01-28,4300,C00002701
2021-11-28,33600,C00007867
2021-12-24,7800,C00008173
2021-11-13,21000,C00010562
2021-12-27,8900,C00000467
2020-02-17,7800,C00004093
2022-01-17,41200,C00001092
2022-01-08,14100,C00002192
2022-03-25,31900,C00005920
2020-04-04,31900,C00002798
2021-12-19,8900,C00003359
2020-11-30,11000,C00014750
2021-02-27,15100,C00015007
2020-12-19,14500,C00002550
2021-02-17,20000,C00016623
2020-11-15,17600,C00017945
2022-04-16,30800,C00003226
2020-12-20,16800,C00014789
2022-02-19,16800,C00010518
2020-12-20,14300,C00004345
2021-01-23,19800,C00016320
2021-03-28,16000,C00004667
2020-03-21,16800,C00007568
2020-02-23,7600,C00009780
2022-03-13,12300,C00017391
2020-01-31,4800,C00016254
2021-10-03,19800,C00004538
2022-03-09,18900,C00002351
2020-11-28,21000,C00018851
2022-05-25,19800,C00011235
2021-12-25,17600,C00007506
2022-01-22,980,C00010440
2020-01-24,7600,C00006249
2020-03-07,19800,C00017032
2021-09-26,17670,C00005187
2021-01-17,14300,C00012654
2021-04-17,31000,C00000027
2021-04-10,8900,C00010232
2020-04-04,18900,C00001554
2021-10-02,49500,C00018854
2022-04-12,4800,C00007375
2020-12-07,9800,C00003351
2020-05-31,17000,C00005053
2021-12-25,1200,C00000317
2020-06-18,31000,C00010628
2021-04-18,17600,C00002997
2021-07-04,980,C00017957
2021-03-28,19800,C00008115
2021-11-20,8800,C00015266
2020-09-19,59400,C00012165
2020-03-05,42000,C00016242
2020-08-17,980,C00001774
2022-03-28,41200,C00008305
2020-11-28,20800,C00014863
2021-12-13,18900,C00005677
2021-06-19,6800,C00017739
2022-02-14,31900,C00014849
2020-02-12,42000,C00009034
2022-04-02,7600,C00006415
2021-03-22,980,C00011242
2022-03-27,8900,C00015493
2020-11-19,18100,C00012808
2020-01-12,41200,C00016098
2021-02-20,14300,C00017160
2021-11-22,31900,C00007873
2020-02-23,22100,C00009334
2022-02-02,22100,C00008335
2020-12-27,14300,C00004109
2021-08-10,16800,C00013162
2020-01-24,16000,C00018696
2021-03-07,18400,C00016360
2021-12-19,15900,C00000717
2022-02-09,34000,C00003563
2021-11-08,15900,C00014724
2022-02-27,1200,C00014670
2022-02-19,22100,C00016334
2021-01-10,14300,C00001742
2021-01-24,41200,C00015610
2022-04-16,17600,C00009514
2020-11-28,18900,C00003193
2021-10-02,980,C00004030
2020-04-30,12400,C00009286
2020-03-03,16800,C00006441
2022-02-26,16500,C00007502
2022-03-12,30800,C00016840
2022-01-30,31900,C00015153
2021-10-15,18900,C00015630
2021-10-31,31000,C00004341
2020-03-29,14500,C00009217
2022-02-19,9800,C00014416
2022-02-19,5280,C00001940
2020-08-01,12400,C00016106
2021-01-16,105600,C00001272
2022-04-03,35200,C00017474
2021-12-20,5890,C00018215
2021-02-07,14500,C00003442
2021-09-26,18900,C00014241
2020-08-17,13600,C00012904
2022-02-04,9800,C00012213
2021-05-08,18900,C00007402
2021-04-17,37800,C00010731
2021-03-07,15200,C00009758
2021-12-12,4300,C00016268
2020-11-03,2280,C00014455
2021-10-16,14500,C00012972
2022-03-31,17600,C00012661
2021-06-19,14300,C00005948
2021-01-20,18900,C00015514
2020-03-21,1200,C00001229
2021-02-21,2280,C00014820
2021-12-04,2280,C00006994
2020-01-18,8300,C00017991
2022-03-05,7600,C00005899
2021-10-30,41200,C00016282
2020-03-28,38900,C00007940
2021-04-11,26500,C00016008
2020-11-01,31900,C00017045
2021-12-06,6800,C00018901
2021-12-25,17600,C00015365
2021-12-18,18900,C00011570
2021-09-23,4800,C00016584
2022-01-22,9800,C00003761
2022-03-17,19800,C00007281
2022-02-22,9800,C00017559
2022-03-15,12900,C00003165
2020-04-25,8700,C00012980
2021-10-17,19800,C00015087
2020-01-25,17000,C00001023
2021-12-30,17000,C00003403
2020-11-01,4300,C00004647
2022-02-05,980,C00004190
2021-05-01,19800,C00006228
2022-04-03,17600,C00004235
2020-03-04,9800,C00016895
2020-06-15,38900,C00009511
2022-04-19,18000,C00005818
2020-03-25,82400,C00013053
2020-09-03,18400,C00012090
2021-10-17,14300,C00001554
2021-11-21,18000,C00006406
2020-11-10,30800,C00002819
2022-01-01,12900,C00007475
2021-11-24,980,C00007558
2021-03-23,18400,C00000431
2020-02-01,8800,C00016008
2020-02-09,18400,C00017076
2020-02-22,30800,C00016442
2020-09-20,19400,C00012770
2022-01-22,7600,C00006689
2022-01-15,4300,C00014100
2020-10-24,980,C00007417
2020-02-14,31000,C00004797
2021-01-17,16800,C00005776
2021-12-23,14100,C00007443
2022-02-04,980,C00003176
2022-03-13,31000,C00004650
2022-02-20,14300,C00013931
2021-06-22,18400,C00014237
2021-10-21,14500,C00017380
2021-05-07,4800,C00008414
2021-12-17,31900,C00003152
2021-02-28,16500,C00014628
2021-02-07,19800,C00011504
2022-03-03,18900,C00008273
2022-04-17,19800,C00000826
2021-02-06,22100,C00002956
2020-04-04,18000,C00015388
2020-08-09,18900,C00003331
2020-03-26,9800,C00015519
2022-01-29,31900,C00006343
2021-11-13,14100,C00002272
2021-01-17,35200,C00002900
2021-03-31,4300,C00008996
2022-04-24,22100,C00012980
2020-02-16,31900,C00007092
2021-12-05,7600,C00016945
2020-07-24,14300,C00007059
2021-02-20,31000,C00008562
2021-11-16,22100,C00009571
2021-01-17,14300,C00003680
2020-04-26,18900,C00010692
2021-12-09,5280,C00011162
2021-02-07,35200,C00002203
2020-12-29,19800,C00004588
2020-08-01,15100,C00001473
2021-02-12,14300,C00000693
2020-04-13,22100,C00017013
2021-05-16,19800,C00000550
2021-01-31,9800,C00013832
2021-05-18,8800,C00011360
2022-02-27,7600,C00009590
2022-01-17,14300,C00006942
2022-03-31,35200,C00000992
2020-04-05,21000,C00007899
2022-04-14,17600,C00005660
2021-12-05,39600,C00004571
2020-04-29,15100,C00011473
2021-12-20,22100,C00012130
2021-04-23,17600,C00010233
2021-01-11,21000,C00002901
2021-03-21,35200,C00010782
2020-12-07,18000,C00004507
2020-12-05,10200,C00017443
2021-08-07,39600,C00014433
2022-05-03,15100,C00018841
2020-03-01,16800,C00001363
2022-03-26,20000,C00016963
2022-01-17,20800,C00007625
2020-05-02,35200,C00001548
2022-03-27,4300,C00009217
2021-11-04,20000,C00010318
2020-06-06,7600,C00005589
2021-12-08,12900,C00002923
2021-10-23,31000,C00012921
2020-12-19,8900,C00004892
2022-04-16,5280,C00003126
2022-02-13,16800,C00004328
2022-04-06,17000,C00011436
2020-12-19,14300,C00006979
2021-10-06,4300,C00011534
2020-01-19,8900,C00008593
2022-04-16,20000,C00000290
2021-12-28,20000,C00013910
2021-09-15,35200,C00010561
2020-04-12,5280,C00001271
2020-03-07,18100,C00009224
2021-12-26,9800,C00011815
2022-01-29,4300,C00004769
2020-04-05,41200,C00014279
2021-10-30,16800,C00002616
2021-04-24,15100,C00003543
2021-03-13,35200,C00017533
2021-10-09,15900,C00014460
2022-01-02,14500,C00004479
2020-07-23,19800,C00007506
2022-01-22,31900,C00009900
2021-11-21,4300,C00007079
2021-06-19,17600,C00002921
2022-05-09,4800,C00009217
2022-02-27,16800,C00012577
2021-02-06,4300,C00008041
2021-02-28,18100,C00011339
2021-03-03,16800,C00012840
2020-05-09,39600,C00016548
2022-03-12,19800,C00009909
2021-04-03,4800,C00018333
2021-02-19,10200,C00012193
2020-01-19,17600,C00013652
2021-12-26,18900,C00016312
2022-04-10,6800,C00013748
2022-02-26,20000,C00008258
2022-02-12,35200,C00016344
2021-08-13,30200,C00007266
2022-02-06,19800,C00007632
2022-02-12,18900,C00001304
2020-09-24,8800,C00016086
2021-06-05,14100,C00000663
2022-01-08,14300,C00001329
2020-02-15,7600,C00001751
2020-01-28,1200,C00000644
2021-04-03,18900,C00015472
2021-02-05,14300,C00006358
2021-01-31,19400,C00002835
2022-01-09,17600,C00007051
2022-01-29,19800,C00011045
2022-01-12,16800,C00005559
2021-04-25,2180,C00008552
2021-12-25,9800,C00002611
2021-12-26,14300,C00018136
2021-09-12,20000,C00003336
2021-11-09,10000,C00018806
2021-03-06,5890,C00013566
2021-04-26,44200,C00016866
2020-03-22,63800,C00003247
2020-01-18,19800,C00004106
2021-03-07,30800,C00003639
2021-01-23,18000,C00015466
2021-02-08,10200,C00018649
2021-01-28,35300,C00010888
2021-11-14,15900,C00016678
2021-05-09,22100,C00003258
2022-02-06,16800,C00007079
